State,County,GROCPTH14,FFRPTH14
VA,Amherst,0.218470085,0.499360195
VA,Appomattox,0.06544931,0.458145167
VA,Arlington,0.198318261,1.044476175
VA,Augusta,0.148926376,0.36554656
VA,Bath,0.219154065,0.219154065
VA,Bedford,0.065288641,0.261154564
VA,Bland,0,0.301886792
VA,Botetourt,0.151057402,0.574018127
VA,Brunswick,0.121226815,0.181840223
VA,Buchanan,0.346230416,0.389509218
VA,Buckingham,0.236504464,0.118252232
VA,Campbell,0.182199144,0.765236403
VA,Caroline,0.100745517,0.268654712
VA,Carroll,0.13503933,0.405117991
VA,Charles City,0.142389292,0
VA,Charlotte,0.081799591,0.245398773
VA,Chesterfield,0.126316169,0.709776571
VA,Clarke,0.138667406,0.416002219
VA,Craig,0.573175392,0
VA,Culpeper,0.203392588,0.569499247
VA,Cumberland,0.203520912,0
VA,Dickenson,0.19597596,0.26130128
VA,Dinwiddie,0.179475214,0.215370257
VA,Essex,0.180131496,0.90065748
VA,Fairfax,0.166148296,0.800852367
VA,Fauquier,0.175829328,0.805884422
VA,Floyd,0.192579278,0.256772371
VA,Fluvanna,0.114977771,0.191629618
VA,Franklin,0.070974839,0.461336456
VA,Frederick,0.121393107,0.570547604
VA,Giles,0.297353553,0.713648528
VA,Gloucester,0.134622116,0.538488463
VA,Goochland,0.091174325,0.319110139
VA,Grayson,0.06625588,0.198767641
VA,Greene,0.105091693,0.367820924
VA,Greensville,0.085609109,0.342436435
VA,Halifax,0.284090909,0.710227273
VA,Hanover,0.117741714,0.735885712
VA,Henrico,0.195698364,0.835600949
VA,Henry,0.211209462,0.595226666
VA,Highland,0.444839858,0
VA,Isle of Wight,0.138861888,0.555447552
VA,James City,0.123995977,0.427097254
VA,King and Queen,0.139372822,0
VA,King George,0.118245241,0.472980963
VA,King William,0.18534536,0.432472507
VA,Lancaster,0.27164071,0.905469033
VA,Lee,0.240471324,0.280549878
VA,Loudoun,0.162512051,0.718909241
VA,Louisa,0.116455107,0.26202399
VA,Lunenburg,0.401090967,0.160436387
VA,Madison,0.45603101,0.380025842
VA,Mathews,0.226346763,0.565866908
VA,Mecklenburg,0.192357015,0.801487561
VA,Middlesex,0.280478684,0.654450262
VA,Montgomery,0.113117519,0.647854881
VA,Nelson,0.134680135,0.404040404
VA,New Kent,0.19979022,0.499475551
VA,Northampton,0.247504331,1.072518769
VA,Northumberland,0.326503959,0.244877969
VA,Nottoway,0.256755889,0.83445664
VA,Orange,0.08565066,0.742305716
VA,Page,0.251593425,0.712848038
VA,Patrick,0.109505037,0.328515112
VA,Pittsylvania,0.080150041,0.240450123
VA,Powhatan,0.140602482,0.210903722
VA,Prince Edward,0.216694115,0.650082344
VA,Prince George,0.08035786,0.455361209
VA,Prince William,0.14122584,0.634395441
VA,Pulaski,0.174814987,0.961482431
VA,Rappahannock,0.271702214,0.271702214
VA,Richmond,0.224668614,0.224668614
VA,Roanoke,0.127952231,0.565122354
VA,Rockbridge,0.179155283,0.403099386
VA,Rockingham,0.153509614,0.34539663
VA,Russell,0.071369946,0.535274596
VA,Scott,0.268048606,0.446747677
VA,Shenandoah,0.255689082,0.534622626
VA,Smyth,0.221834891,0.602123277
VA,Southampton,0.166122155,0.221496207
VA,Spotsylvania,0.147072484,0.681177818
VA,Stafford,0.085719184,0.542888165
VA,Surry,0.29455081,0.147275405
VA,Sussex,0.254950285,0.509900569
VA,Tazewell,0.184111203,0.736444813
VA,Warren,0.153897453,0.589940236
VA,Washington,0.274077728,0.602971003
VA,Westmoreland,0.28609029,0.228872232
VA,Wise,0.250406911,0.651057969
VA,Wythe,0.206036881,0.755468562
VA,York,0.12058726,0.753670375
VA,Alexandria,0.252365931,0.836792296
VA,Bedford,0,0
VA,Bristol,0.232774674,1.804003724
VA,Buena Vista,0.151446312,0.605785249
VA,Charlottesville,0.504463404,1.447590639
VA,Chesapeake,0.119980632,0.771304061
VA,Colonial Heights,0.169195195,1.97394394
VA,Covington,0.172354361,1.723543606
VA,Danville,0.353406842,1.295825087
VA,Emporia,0.549249359,1.830831197
VA,Fairfax,0.612670016,3.512641425
VA,Falls Church,0.66171605,2.426292184
VA,Franklin,0.234576589,1.290171241
VA,Fredericksburg,0.24691358,1.446208113
VA,Galax,0.570287995,2.281151982
VA,Hampton,0.146114451,0.810935206
VA,Harrisonburg,0.323945272,1.009947025
VA,Hopewell,0.315372139,0.856010092
VA,Lexington,0.410340583,1.367801942
VA,Lynchburg,0.202411224,1.02470682
VA,Manassas,0.427746489,1.188184691
VA,Manassas Park,0.065902201,0.395413207
VA,Martinsville,0.291736562,1.677485231
VA,Newport News,0.174896838,0.836225508
VA,Norfolk,0.175204133,0.969734505
VA,Norton,0.4961548,2.976928802
VA,Petersburg,0.428121464,1.039723556
VA,Poquoson,0.166002656,0.83001328
VA,Portsmouth,0.124994792,0.82288238
VA,Radford,0.113340134,0.566700669
VA,Richmond,0.275415073,0.812474467
VA,Roanoke,0.251438227,0.885062558
VA,Salem,0.235451085,1.177255425
VA,Staunton,0.285271823,0.978074823
VA,Suffolk,0.161279174,0.67967652
VA,Virginia Beach,0.168521886,0.933522551
VA,Waynesboro,0.327623327,1.263689975
VA,Williamsburg,0.272275543,2.246273229
VA,Winchester,0.326761791,1.670115819
WA,Adams,0.312842171,0.677824704
WA,Asotin,0.225336879,0.450673757
WA,Benton,0.144782986,0.60594361
WA,Chelan,0.308360594,0.710570065
WA,Clallam,0.220037131,0.536340507
WA,Clark,0.130818079,0.538793103
WA,Columbia,0.501882058,0.501882058
WA,Cowlitz,0.117493856,0.597260435
WA,Douglas,0.301477238,0.376846548
WA,Ferry,0.521716447,0.260858224
WA,Franklin,0.204990377,0.489699234
WA,Garfield,0.451467269,0
WA,Grant,0.26839297,0.611935972
WA,Grays Harbor,0.437741817,0.578948855
WA,Island,0.163986124,0.378429518
WA,Jefferson,0.297737197,0.595474395
WA,King,0.24327309,0.826936197
WA,Kitsap,0.196708671,0.625533572
WA,Kittitas,0.258689619,1.128827431
WA,Klickitat,0.431427065,0.431427065
WA,Lewis,0.372697263,0.638909594
WA,Lincoln,0.487804878,0.87804878
WA,Mason,0.214129235,0.395315511
WA,Okanogan,0.435940906,0.460159845
WA,Pacific,0.437721901,0.583629201
WA,Pend Oreille,0.385059684,0.385059684
WA,Pierce,0.195930417,0.647892606
WA,San Juan,0.811738995,0.936621917
WA,Skagit,0.199393511,0.639720849
WA,Skamania,0.176366843,0.352733686
WA,Snohomish,0.213274915,0.701700802
WA,Spokane,0.16105121,0.704082855
WA,Stevens,0.252004582,0.595647194
WA,Thurston,0.210644308,0.628171419
WA,Wahkiakum,0.245881485,0.49176297
WA,Walla Walla,0.250651694,0.484593276
WA,Whatcom,0.211182092,0.595149531
WA,Whitman,0.170841608,0.875563243
WA,Yakima,0.266465337,0.553117443
WV,Barbour,0.178933556,0.417511631
WV,Berkeley,0.099550214,0.597301284
WV,Boone,0.295184279,0.295184279
WV,Braxton,0.207425845,0.553135587
WV,Brooke,0.16999575,0.679983
WV,Cabell,0.154465601,1.132747737
WV,Calhoun,0.133102622,0.133102622
WV,Clay,0.111844313,0.111844313
WV,Doddridge,0.119175307,0
WV,Fayette,0.199415049,0.420987326
WV,Gilmer,0.116036203,0.232072407
WV,Grant,0.342260631,0.513390947
WV,Greenbrier,0.169252468,0.818053597
WV,Hampshire,0.170335988,0.298087979
WV,Hancock,0.332093518,0.830233794
WV,Hardy,0.143647202,0.502765209
WV,Harrison,0.189060659,0.785328893
WV,Jackson,0.13733434,0.755338872
WV,Jefferson,0.107694793,0.628219626
WV,Kanawha,0.183994575,0.998827692
WV,Lewis,0.243694407,1.096624832
WV,Lincoln,0.278280228,0.23190019
WV,Logan,0.339481725,0.565802874
WV,McDowell,0.342331768,0.391236307
WV,Marion,0.158442336,0.757002271
WV,Marshall,0.185093781,0.616979269
WV,Mason,0.074030204,0.333135919
WV,Mercer,0.145666424,0.566480537
WV,Mineral,0.253825513,0.543911814
WV,Mingo,0.194431482,0.233317779
WV,Monongalia,0.154644656,0.937533224
WV,Monroe,0.220880577,0
WV,Morgan,0.229186959,0.286483699
WV,Nicholas,0.271034189,0.542068378
WV,Ohio,0.276957164,1.038589365
WV,Pendleton,0.271333605,0.407000407
WV,Pleasants,0.261985853,0.654964632
WV,Pocahontas,0.577233895,0.230893558
WV,Preston,0.147981532,0.295963064
WV,Putnam,0.158534437,1.039281311
WV,Raleigh,0.191715341,0.600708069
WV,Randolph,0.135920351,0.475721227
WV,Ritchie,0.399560483,0.699230846
WV,Roane,0.204582651,0.340971086
WV,Summers,0.14906462,0.372661549
WV,Taylor,0.11717148,0.527271662
WV,Tucker,0.288725278,0.866175834
WV,Tyler,0.219828534,0.329742801
WV,Upshur,0.161740326,0.566091141
WV,Wayne,0.170225184,0.413404017
WV,Webster,0.339597012,0.113199004
WV,Wetzel,0.500375281,0.938203653
WV,Wirt,0.342172797,0
WV,Wood,0.150747359,0.939272006
WV,Wyoming,0.265510222,0.265510222
WI,Adams,0.0494682,0.5936186
WI,Ashland,0.372601379,0.745202757
WI,Barron,0.30799692,0.63799362
WI,Bayfield,0.333667,0.4671338
WI,Brown,0.124673706,0.670121167
WI,Buffalo,0.227479527,0.227479527
WI,Burnett,0.195720251,0.260960334
WI,Calumet,0.121234164,0.424319573
WI,Chippewa,0.126063662,0.551528522
WI,Clark,0.261453098,0.319553787
WI,Columbia,0.105978981,0.582884395
WI,Crawford,0.366032211,0.488042948
WI,Dane,0.154953475,0.811568826
WI,Dodge,0.124189943,0.429019803
WI,Door,0.468198516,0.828351221
WI,Douglas,0.160190398,0.503455536
WI,Dunn,0.157995712,0.473987135
WI,Eau Claire,0.118152101,0.87629475
WI,Florence,0.446328944,0.446328944
WI,Fond du Lac,0.127752828,0.579801295
WI,Forest,0.219130054,0.328695081
WI,Grant,0.250824828,0.424472786
WI,Green,0.296791949,0.43169738
WI,Green Lake,0.318538968,0.26544914
WI,Iowa,0.167890871,0.419727177
WI,Iron,0.338009126,0.676018252
WI,Jackson,0.145264381,0.629478985
WI,Jefferson,0.154037561,0.497659814
WI,Juneau,0.151543853,0.303087706
WI,Kenosha,0.172549206,0.654496989
WI,Kewaunee,0.195656427,0.391312855
WI,La Crosse,0.101685436,0.677902907
WI,Lafayette,0.296683083,0.296683083
WI,Langlade,0.257599176,0.566718187
WI,Lincoln,0.175481697,0.526445092
WI,Manitowoc,0.124750499,0.424151697
WI,Marathon,0.176756518,0.574458683
WI,Marinette,0.217928229,0.629570439
WI,Marquette,0.265780731,0.398671096
WI,Menominee,0,0.221141088
WI,Milwaukee,0.231073414,0.643032352
WI,Monroe,0.154256374,0.484805747
WI,Oconto,0.133629099,0.427613117
WI,Oneida,0.253072013,0.759216039
WI,Outagamie,0.131863785,0.714262167
WI,Ozaukee,0.160054876,0.60592203
WI,Pepin,0.272665303,0.681663258
WI,Pierce,0.219737292,0.537135602
WI,Polk,0.276262173,0.575546193
WI,Portage,0.099316137,0.638460884
WI,Price,0.29250457,0.365630713
WI,Racine,0.194709038,0.538011816
WI,Richland,0.283093647,0.452949836
WI,Rock,0.155098394,0.645209321
WI,Rusk,0.209307193,0.418614386
WI,St. Croix,0.115261817,0.564782904
WI,Sauk,0.205115259,0.85201723
WI,Sawyer,0.304191762,0.547545172
WI,Shawano,0.19240482,0.384809639
WI,Sheboygan,0.173475583,0.589816983
WI,Taylor,0.097370983,0.29211295
WI,Trempealeau,0.271103731,0.474431529
WI,Vernon,0.230551347,0.362294974
WI,Vilas,0.420600056,0.747733433
WI,Walworth,0.183527003,0.676152115
WI,Washburn,0.382311711,0.318593093
WI,Washington,0.135083414,0.562847558
WI,Waukesha,0.167038707,0.652969493
WI,Waupaca,0.172857527,0.7106365
WI,Waushara,0.330879312,0.330879312
WI,Winnebago,0.088489833,0.542737639
WI,Wood,0.135854798,0.557004673
WY,Albany,0.07934199,0.714077914
WY,Big Horn,0.25146689,0.419111484
WY,Campbell,0.103476821,0.68294702
WY,Carbon,0.189226694,0.441528952
WY,Converse,0.212811236,0.56749663
WY,Crook,0.413907285,0.82781457
WY,Fremont,0.196545709,0.491364273
WY,Goshen,0.147994672,0.813970697
WY,Hot Springs,0.207641196,1.03820598
WY,Johnson,0.583226408,0.816516972
WY,Laramie,0.082997022,0.674350808
WY,Lincoln,0.430871977,0.646307966
WY,Natrona,0.08575909,0.649318828
WY,Niobrara,0.406008932,1.218026797
WY,Park,0.137983373,0.620925179
WY,Platte,0.340947835,0.568246392
WY,Sheridan,0.199786894,0.732551945
WY,Sublette,0.298299692,0.298299692
WY,Sweetwater,0.111086425,0.733170407
WY,Teton,0.47972089,1.003052769
WY,Uinta,0.095675469,0.76540375
WY,Washakie,0.240326845,0.720980534
WY,Weston,0.555478406,0.416608804
